sowid	cg	nba	parity	nbd	sire	dam	farm	yearmo
985152005302176	62201012	10	1	0	626944	985152003205408	62	201012
985152005302176	62201105	2	2	1	626944	985152003205408	62	201105
985152005302179	62201012	10	1	0	626944	985152004241724	62	201012
985152005302181	62201011	8	1	1	568814	985152004241707	62	201011
985152005302181	62201104	10	2	1	568814	985152004241707	62	201104
985152005302187	62201012	11	1	1	626944	985152004241708	62	201012
985152005302191	62201012	7	1	1	626944	985152004626193	62	201012
985152005302191	62201104	6	2	3	626944	985152004626193	62	201104
985152005302192	62201011	6	1	2	572703	985152004626430	62	201011
985152005302192	62201104	3	2	1	572703	985152004626430	62	201104
985152005302193	62201011	10	1	1	568814	985152004241345	62	201011
985152005302193	62201104	10	2	2	568814	985152004241345	62	201104
985152005302194	62201011	11	1	0	572703	985152004626065	62	201011
985152005302199	62201011	7	1	1	626944	985152004626449	62	201011
985152005302199	62201104	12	2	0	626944	985152004626449	62	201104
985152005302251	62201005	10	1	0	514976	985152004242441	62	201005
985152005302253	62201005	11	1	0	515019	985152003205544	62	201005
985152005302259	62201005	10	1	0	514976	985152004242838	62	201005
985152005302264	62201005	13	1	0	493970	985152003205540	62	201005
985152005302264	62201102	11	2	3	493970	985152003205540	62	201102
985152005302269	62201005	13	1	0	514976	985152003204927	62	201005
985152005302269	62201010	11	2	0	514976	985152003204927	62	201010
985152005302269	62201103	9	3	2	514976	985152003204927	62	201103
985152005302270	62201005	15	1	0	494469	985152003206453	62	201005
985152005302275	62201005	12	1	0	493970	985152003205456	62	201005
985152005302275	62201010	7	2	0	493970	985152003205456	62	201010
985152005302327	62201009	10	1	1	572737	985152004625916	62	201009
985152005302327	62201101	7	2	0	572737	985152004625916	62	201101
985152005302330	62201009	11	1	0	572703	985152004626023	62	201009
985152005302331	62201009	10	1	0	572703	985152004625918	62	201009
985152005302335	62201008	9	1	1	557546	985152004241691	62	201008
985152005302336	62201008	9	1	1	557546	985152004241691	62	201008
985152005302338	62201009	9	1	0	572737	985152004241698	62	201009
985152005302338	62201102	9	2	0	572737	985152004241698	62	201102
985152005302340	62201009	2	1	0	572737	985152004625915	62	201009
985152005302342	62201009	9	1	2	572703	985152004625919	62	201009
985152005302379	62201008	9	1	1	572703	985152003206084	62	201008
985152005302379	62201102	12	2	0	572703	985152003206084	62	201102
985152005302381	62201008	12	1	1	557546	985152004626016	62	201008
985152005302393	62201008	4	1	0	572737	985152003205192	62	201008
985152005302397	62201008	7	1	0	603322	985152003207057	62	201008
985152005302397	62201101	11	2	2	603322	985152003207057	62	201101
985152005302434	62201012	12	1	0	626944	985152004626058	62	201012
985152005302439	62201012	5	1	1	568814	985152003205194	62	201012
985152005302439	62201104	4	2	0	568814	985152003205194	62	201104
985152005302440	62201011	9	1	0	572703	985152004626065	62	201011
985152005302444	62201011	4	1	0	626406	985152004242106	62	201011
985152005302448	62201011	11	1	1	568814	985152004626432	62	201011
985152005302449	62201011	6	1	2	626944	985152004626039	62	201011
985152005302449	62201104	2	2	0	626944	985152004626039	62	201104
985152005302477	62201010	13	1	0	572703	985152004626544	62	201010
985152005302479	62201010	13	1	0	626944	985152004241329	62	201010
985152005302481	62201010	13	1	0	568814	985152003206453	62	201010
985152005302487	62201010	11	1	0	626406	985152004626212	62	201010
985152005302489	62201008	7	1	2	572703	985152004626007	62	201008
985152005302493	62201012	9	1	1	626944	985152003206171	62	201012
985152005302601	62201009	9	1	0	572483	985152004626639	62	201009
985152005302602	62201009	13	1	0	572483	985152004242801	62	201009
985152005302604	62201009	10	1	1	568814	985152004626587	62	201009
985152005302605	62201009	10	1	2	572703	985152004626592	62	201009
985152005302605	62201102	10	2	1	572703	985152004626592	62	201102
985152005302606	62201008	10	1	0	572703	985152004626007	62	201008
985152005302610	62201009	10	1	2	603322	985152003206159	62	201009
985152005302615	62201009	8	1	0	572737	985152004241698	62	201009
985152005302616	62201009	8	1	0	572483	985152004242997	62	201009
985152005302624	62201009	8	1	0	568814	985152004625923	62	201009
985152005302655	62201012	7	1	0	572703	985152004626065	62	201012
985152005302655	62201105	15	2	0	572703	985152004626065	62	201105
985152005302658	62201012	3	1	0	626944	985152003205408	62	201012
985152005302663	62201011	7	1	1	512520	985152000271505	62	201011
985152005302667	62201011	7	1	1	572703	985152004626430	62	201011
985152005302670	62201011	10	1	0	572483	985152004242992	62	201011
985152005302673	62201011	11	1	2	626944	985152004626449	62	201011
985152005302675	62201011	13	1	0	626406	985152004242106	62	201011
985152005549677	62201009	11	1	0	572483	985152004626639	62	201009
985152005549679	62201009	12	1	0	568814	985152004242832	62	201009
985152005549679	62201103	10	2	1	568814	985152004242832	62	201103
985152005549683	62201009	7	1	1	572703	985152004625884	62	201009
985152005549684	62201010	6	1	0	569044	985152004242440	62	201010
985152005549688	62201009	0	1	7	572703	985152004626023	62	201009
985152005549689	62201009	8	1	2	572703	985152004625877	62	201009
985152005549692	62201009	14	1	0	514976	985152004241924	62	201009
985152005549698	62201009	4	1	0	572737	985152004241698	62	201009
985152005549698	62201103	3	2	1	572737	985152004241698	62	201103
985152005549699	62201009	8	1	2	572703	985152004626206	62	201009
985152005549758	62201012	9	1	2	572703	985152003205703	62	201012
985152005549758	62201105	8	2	0	572703	985152003205703	62	201105
985152005549761	62201011	12	1	2	626944	985152004626449	62	201011
985152005549766	62201011	13	1	0	572703	985152004626037	62	201011
985152005549771	62201012	13	1	1	626944	985152004626193	62	201012
985152005549834	62201012	3	1	2	626944	985152004626040	62	201012
985152005549839	62201011	16	1	0	572703	985152004626037	62	201011
985152005549839	62201104	11	2	0	572703	985152004626037	62	201104
985152005549844	62201010	12	1	1	572483	985152004241350	62	201010
985152005549845	62201011	13	1	0	626944	985152004626040	62	201011
985152005549851	62201010	13	1	0	568814	985152004242832	62	201010
985152005549851	62201102	14	2	4	568814	985152004242832	62	201102
985152005549854	62201010	11	1	0	569044	985152004626055	62	201010
985152005549855	62201010	9	1	0	569044	985152004626641	62	201010
985152005549857	62201010	9	1	0	572703	985152004625919	62	201010
985152005549859	62201010	11	1	1	569044	985152004626641	62	201010
985152005549859	62201102	10	2	2	569044	985152004626641	62	201102
985152005549861	62201010	13	1	0	572703	985152004625912	62	201010
985152005549861	62201103	9	2	0	572703	985152004625912	62	201103
985152005549862	62201010	9	1	1	572703	985152004625877	62	201010
985152005549863	62201010	8	1	0	572703	985152003206084	62	201010
985152005549865	62201010	4	1	0	569044	985152004626055	62	201010
985152005549874	62201010	12	1	0	569044	985152004242440	62	201010
985152005549884	62201010	10	1	1	568814	985152004626429	62	201010
985152005549887	62201010	12	1	1	568814	985152004626435	62	201010
985152005549891	62201010	13	1	0	572703	985152004626395	62	201010
985152005549893	62201010	7	1	0	568814	985152003206453	62	201010
985152005549894	62201010	12	1	0	568814	985152003204912	62	201010
985152005549907	62201011	10	1	0	568814	985152004241403	62	201011
985152005549910	62201011	10	1	0	572483	985152004241350	62	201011
985152005549915	62201011	12	1	0	568814	985152004241403	62	201011
985152005549915	62201104	14	2	0	568814	985152004241403	62	201104
985152005549920	62201012	11	1	0	568814	985152004241345	62	201012
985152005549920	62201105	12	2	0	568814	985152004241345	62	201105
985152005549921	62201011	2	1	0	626944	985152004241329	62	201011
985152005549923	62201011	12	1	1	572703	985152004626547	62	201011
985152005549924	62201010	13	1	1	568814	985152003204912	62	201010
985152005550251	62201009	12	1	0	568814	985152004626011	62	201009
985152005550252	62201009	11	1	0	572483	985152004242801	62	201009
985152005550254	62201009	12	1	0	572483	985152004242997	62	201009
985152005550260	62201009	12	1	0	572703	985152004626206	62	201009
985152005550262	62201009	11	1	0	572703	985152004625889	62	201009
985152005550262	62201102	15	2	0	572703	985152004625889	62	201102
985152005550263	62201009	12	1	0	572703	985152004626023	62	201009
985152005550263	62201102	12	2	0	572703	985152004626023	62	201102
985152005550267	62201009	13	1	0	572703	985152003207016	62	201009
985152005550267	62201102	14	2	1	572703	985152003207016	62	201102
985152005550268	62201009	12	1	0	572703	985152004625918	62	201009
985152005550269	62201009	10	1	0	568814	985152004626588	62	201009
985152005550270	62201009	12	1	0	572703	985152004625877	62	201009
985152005550270	62201102	11	2	0	572703	985152004625877	62	201102
985152005550271	62201009	11	1	0	572737	985152004241698	62	201009
985152005550272	62201009	7	1	2	568814	985152004626221	62	201009
985152005550273	62201009	10	1	0	572703	985152004625919	62	201009
985152005550273	62201102	1	2	2	572703	985152004625919	62	201102
985152005550304	62201011	7	1	1	572703	985152004626497	62	201011
985152005550305	62201011	6	1	1	626944	985152004626039	62	201011
985152005550305	62201103	9	2	1	626944	985152004626039	62	201103
985152005550307	62201011	10	1	0	572703	985152004626035	62	201011
985152005550310	62201011	5	1	0	572703	985152004626497	62	201011
985152005550316	62201012	10	1	1	626944	985152003206171	62	201012
985152005550318	62201011	10	1	0	572703	985152004626035	62	201011
985152005550320	62201011	8	1	3	572703	985152004626385	62	201011
985152005550356	62201010	13	1	0	568814	985152004626634	62	201010
985152005550361	62201010	11	1	0	572703	985152004626497	62	201010
985152005550361	62201103	11	2	2	572703	985152004626497	62	201103
985152005550362	62201009	8	1	2	568814	985152004626588	62	201009
985152005550363	62201010	11	1	0	569044	985152004626055	62	201010
985152005550367	62201010	11	1	0	626406	985152004626479	62	201010
985152005550368	62201009	11	1	0	572483	985152004242801	62	201009
985152005550369	62201009	9	1	0	568814	985152004626011	62	201009
985152005550375	62201009	11	1	0	572483	985152004242801	62	201009
985152005763927	62201012	3	1	0	626944	985152004241715	62	201012
985152005763936	62201101	11	1	1	568814	985152003205194	62	201101
985152005763945	62201012	10	1	2	626944	985152004626726	62	201012
985152005763945	62201105	10	2	0	626944	985152004626726	62	201105
985152005763947	62201012	12	1	2	572703	985152004904062	62	201012
985152005763991	62201012	12	1	0	568814	985152003205194	62	201012
985152005764000	62201012	11	1	1	626944	985152004241708	62	201012
985152005764210	62201103	11	1	0	572703	985152004903505	62	201103
985152005764224	62201102	11	1	0	634784	985152004626634	62	201102
985152005764254	62201101	9	1	1	626944	985152004242947	62	201101
985152005764273	62201101	10	1	0	626944	985152004903855	62	201101
985152005764356	62201101	13	1	1	572703	985152004241678	62	201101
985152005764371	62201101	10	1	1	572703	985152003205703	62	201101
985152005764409	62201101	10	1	1	572703	985152004626023	62	201101
985152005764411	62201101	11	1	0	572703	985152003205703	62	201101
985152005764416	62201012	6	1	0	568814	985152003205188	62	201012
985152005764419	62201101	13	1	0	572703	985152004241678	62	201101
985152005764422	62201012	11	1	1	626944	985152003206171	62	201012
985152005764422	62201105	4	2	0	626944	985152003206171	62	201105
985152005764423	62201012	10	1	0	626944	985152003205408	62	201012
985152005764467	62201012	10	1	0	568814	985152003205194	62	201012
985152005764530	62201103	0	1	7	646785	985152004904366	62	201103
985152005764532	62201103	2	1	0	646785	985152005225489	62	201103
985152005764535	62201103	11	1	0	646785	985152005225489	62	201103
985152005764652	62201102	12	1	0	639121	985152004625918	62	201102
985152005764677	62201104	5	1	0	626944	985152004241708	62	201104
985152005764688	62201104	12	1	0	626944	985152005302113	62	201104
985152005764703	62201101	12	1	1	572703	985152004626023	62	201101
985152005764708	62201101	12	1	0	572703	985152004241698	62	201101
985152005764710	62201101	11	1	3	572703	985152004903828	62	201101
985152005764711	62201101	14	1	0	617012	985152004904064	62	201101
985152005764717	62201101	13	1	0	572703	985152004626023	62	201101
985152005764720	62201101	10	1	0	572703	985152004242940	62	201101
985152005764787	62201104	8	1	0	572703	985152005225491	62	201104
985152005764788	62201105	4	1	1	646785	985152005302269	62	201105
985152005764794	62201105	6	1	0	572703	985152005302140	62	201105
985152005764796	62201104	4	1	8	644601	985152004626063	62	201104
985152006184010	62201105	12	1	0	644601	985152004626063	62	201105
985152006184025	62201104	8	1	1	646785	985152004241345	62	201104
985152006184158	62201103	12	1	1	572703	985152004903821	62	201103
985152006184171	62201105	10	1	1	644601	985152004903895	62	201105
985152006184175	62201103	9	1	0	572703	985152005225491	62	201103
985152006184178	62201104	15	1	1	646785	985152004904366	62	201104
985152006184198	62201104	11	1	0	644601	985152004903895	62	201104
985152006184200	62201104	8	1	1	644601	985152004626031	62	201104
985152006184201	62201104	3	1	0	626363	985152005225477	62	201104
985152006184210	62201104	10	1	0	644601	985152004626063	62	201104
985152006184211	62201104	12	1	1	646785	985152005302269	62	201104
985152006184216	62201105	12	1	0	646785	985152005302118	62	201105
985152006184224	62201104	12	1	0	645069	985152005302264	62	201104
985152006184235	62201105	11	1	0	626363	985152004626058	62	201105
985152006184502	62201105	8	1	2	644601	985152004241738	62	201105
985152006184507	62201105	8	1	0	626063	985152005302253	62	201105
985152006184512	62201105	6	1	4	644601	985152005302107	62	201105
985152006184515	62201105	9	1	1	626944	985152005224812	62	201105
985152006184517	62201105	12	1	0	572703	985152005302140	62	201105
985152006184520	62201105	10	1	0	646785	985152004904316	62	201105
985152006184521	62201105	13	1	0	626944	985152005224808	62	201105
985152006184523	62201105	12	1	0	626944	985152004241708	62	201105
985152006184524	62201105	9	1	1	644601	985152004241738	62	201105
985152006184568	62201105	9	1	0	626944	985152005224807	62	201105
985152006184570	62201105	10	1	0	646785	985152005224817	62	201105
985152006480377	62201105	8	1	0	626944	985152005302119	62	201105
985152006480427	62201105	10	1	0	644601	985152004241738	62	201105
